ecosystem	name	version	license_file	sha256	lock_key	evidence_status	reason
rust	shlex	2.0.1	LICENSE-MIT	4455BF75A91154108304CB283E0FEA9948C14F13E20D60887CF2552449DEA3B1	cargo:shlex@2.0.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	signal-hook-registry	1.4.8	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:signal-hook-registry@1.4.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	signal-hook-registry	1.4.8	LICENSE-MIT	503558BFEFE66CA15E4E3F7955B3CB0EC87FD52F29BF24B336AF7BD00E946D5C	cargo:signal-hook-registry@1.4.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	simd-adler32	0.3.9	LICENSE.md	42A35170233E83E18856792E748DE4C1CE4A63B2AFCE9A370C89EF3FE23F9F2D	cargo:simd-adler32@0.3.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	simd_cesu8	1.1.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:simd_cesu8@1.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	simd_cesu8	1.1.1	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:simd_cesu8@1.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	simdutf8	0.1.5	LICENSE-Apache	0CEC06E0E55FBC3DC5CEE4FCA9B607F66CB8F4E4DBCF3B3C013594DD156732E9	cargo:simdutf8@0.1.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	simdutf8	0.1.5	LICENSE-MIT	1847E0E0698142ED4347C1441A9FA81C8FBDDD44B1D8BBCD5E3647F991759D7F	cargo:simdutf8@0.1.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	slab	0.4.12	LICENSE	8CE0830173FDAC609DFB4EA603FDC002C2F4AF0DC9B1A005653F5DA9CF534B18	cargo:slab@0.4.12:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	smallvec	1.15.2	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:smallvec@1.15.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	smallvec	1.15.2	LICENSE-MIT	0B28172679E0009B655DA42797C03FD163A3379D5CFA67BA1F1655E974A2A1A9	cargo:smallvec@1.15.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	socket2	0.6.4	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:socket2@0.6.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	socket2	0.6.4	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:socket2@0.6.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	stable_deref_trait	1.2.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:stable_deref_trait@1.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	stable_deref_trait	1.2.1	LICENSE-MIT	5E05B024F653A5CE199E77CBBBD42FB5553562EC714B819421ED0C3E552A75D7	cargo:stable_deref_trait@1.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	subtle	2.6.1	LICENSE	D1FC1BC0D155DF60B2E7705B6B2AE02A05C96F948E1CEC6E2FB86360B09F346B	cargo:subtle@2.6.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	syn	2.0.118	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:syn@2.0.118:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	syn	2.0.118	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:syn@2.0.118:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	sync_wrapper	1.0.2	LICENSE	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:sync_wrapper@1.0.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	synstructure	0.13.2	LICENSE	219920E865EEE70B7DCFC948A86B099E7F4FE2DE01BCCA2CA9A20C0A033F2B59	cargo:synstructure@0.13.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tempfile	3.27.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:tempfile@3.27.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tempfile	3.27.0	LICENSE-MIT	8B427F5BC501764575E52BA4F9D95673CF8F6D80A86D0D06599852E1A9A20A36	cargo:tempfile@3.27.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	thiserror	2.0.18	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:thiserror@2.0.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	thiserror	2.0.18	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:thiserror@2.0.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	thiserror-impl	2.0.18	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:thiserror-impl@2.0.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	thiserror-impl	2.0.18	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:thiserror-impl@2.0.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	thread_local	1.1.10	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:thread_local@1.1.10:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	thread_local	1.1.10	LICENSE-MIT	C9A75F18B9AB2927829A208FC6AA2CF4E63B8420887BA29CDB265D6619AE82D5	cargo:thread_local@1.1.10:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	time	0.3.53	LICENSE-Apache	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:time@0.3.53:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	time	0.3.53	LICENSE-MIT	2537228D9A1B44A5DC595241349CAE7090B326C8DE165AAF89BFDDEF4A00D0FC	cargo:time@0.3.53:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	time-core	0.1.9	LICENSE-Apache	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:time-core@0.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	time-core	0.1.9	LICENSE-MIT	2537228D9A1B44A5DC595241349CAE7090B326C8DE165AAF89BFDDEF4A00D0FC	cargo:time-core@0.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	time-macros	0.2.31	LICENSE-Apache	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:time-macros@0.2.31:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	time-macros	0.2.31	LICENSE-MIT	2537228D9A1B44A5DC595241349CAE7090B326C8DE165AAF89BFDDEF4A00D0FC	cargo:time-macros@0.2.31:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinystr	0.8.3	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:tinystr@0.8.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinyvec	1.12.0	LICENSE-APACHE.md	CFC7749B96F63BD31C3C42B5C471BF756814053E847C10F3EB003417BC523D30	cargo:tinyvec@1.12.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinyvec	1.12.0	LICENSE-MIT.md	FD80A26FBB3F644AF1FA994134446702932968519797227E07A1368DEA80F0BC	cargo:tinyvec@1.12.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinyvec	1.12.0	LICENSE-ZLIB.md	84B34DD7608F7FB9B17BD588A6BF392BF7DE504E2716F024A77D89F1B145A151	cargo:tinyvec@1.12.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinyvec_macros	0.1.1	LICENSE-APACHE.md	4F44572785F35152C1FD2EADF565B7E079C0F300B4324F0AF653419F9D76B735	cargo:tinyvec_macros@0.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinyvec_macros	0.1.1	LICENSE-MIT.md	1DD8ECA0F83669E75FA119E34FB9E1BE9D16E3E9B6368962B8019DB6E8AE5F7B	cargo:tinyvec_macros@0.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tinyvec_macros	0.1.1	LICENSE-ZLIB.md	41ACE205715D9F19A3214218CC1C01D57C533E02CD0FEF7C8E51A49A7FCE5AC5	cargo:tinyvec_macros@0.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tokio	1.52.3	LICENSE	253CD04C6714889DF2D32F3F64D669179A1C95C76AC43C40882C52EB06BC3552	cargo:tokio@1.52.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tokio-macros	2.7.0	LICENSE	0B83DC40CBA89B9922BB84B0A9C7D2768CE37C1D7E138B7424FD4549915778C9	cargo:tokio-macros@2.7.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tokio-rustls	0.26.4	LICENSE-APACHE	CC117D90B498B32B11A886F279B359DA16A73C3B01EFBB2F5CC004B20262334E	cargo:tokio-rustls@0.26.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tokio-rustls	0.26.4	LICENSE-MIT	E20FA2B8E0A2565F24A792B94B4BF4B6C2B9D36F781D8A9516E218A036E6677A	cargo:tokio-rustls@0.26.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tokio-tungstenite	0.29.0	LICENSE	FDD55E2B2DA854B0FBDC1E607DF7C2BA1E1EBF91ECB77C515511EBEEF972BC8F	cargo:tokio-tungstenite@0.29.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tokio-util	0.7.18	LICENSE	253CD04C6714889DF2D32F3F64D669179A1C95C76AC43C40882C52EB06BC3552	cargo:tokio-util@0.7.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tower	0.5.3	LICENSE	4249C8E6C5EBB85F97C77E6457C6FAFC1066406EB8F1EF61E796FBDC5FF18482	cargo:tower@0.5.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tower-http	0.6.11	LICENSE	5049CF464977EFF4B4FCFA7988D84E74116956A3EB9D5F1D451B3F828F945233	cargo:tower-http@0.6.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tower-layer	0.3.3	LICENSE	4249C8E6C5EBB85F97C77E6457C6FAFC1066406EB8F1EF61E796FBDC5FF18482	cargo:tower-layer@0.3.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tower-service	0.3.3	LICENSE	4249C8E6C5EBB85F97C77E6457C6FAFC1066406EB8F1EF61E796FBDC5FF18482	cargo:tower-service@0.3.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tracing	0.1.44	LICENSE	898B1AE9821E98DAF8964C8D6C7F61641F5F5AA78AD500020771C0939EE0DEA1	cargo:tracing@0.1.44:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tracing-attributes	0.1.31	LICENSE	898B1AE9821E98DAF8964C8D6C7F61641F5F5AA78AD500020771C0939EE0DEA1	cargo:tracing-attributes@0.1.31:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tracing-core	0.1.36	LICENSE	898B1AE9821E98DAF8964C8D6C7F61641F5F5AA78AD500020771C0939EE0DEA1	cargo:tracing-core@0.1.36:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tracing-serde	0.2.0	LICENSE	898B1AE9821E98DAF8964C8D6C7F61641F5F5AA78AD500020771C0939EE0DEA1	cargo:tracing-serde@0.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tracing-subscriber	0.3.23	LICENSE	898B1AE9821E98DAF8964C8D6C7F61641F5F5AA78AD500020771C0939EE0DEA1	cargo:tracing-subscriber@0.3.23:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	try-lock	0.2.5	LICENSE	C816A0749CDC6BF062A5111C159723DE51B2BFAC66A1DAC2655ABD9E6B1583EB	cargo:try-lock@0.2.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tungstenite	0.29.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:tungstenite@0.29.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	tungstenite	0.29.0	LICENSE-MIT	7FEA0EE51A4CA5D5CEA7464135FD55E8B09CAF3A61DA3D451AC8A22AF95C033F	cargo:tungstenite@0.29.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	typenum	1.20.1	LICENSE	DB11FEC9946737DF39CA3898D9CD8C10EC6F6C3A884A6802B0AD0B81B4E8F23A	cargo:typenum@1.20.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	typenum	1.20.1	LICENSE-APACHE	516B24E051BF5630880EBBD55C40A25CE9552EBAF8970A53E8976EB70E522406	cargo:typenum@1.20.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	typenum	1.20.1	LICENSE-MIT	A825BD853AB71619A4923D7B4311221427848070FF44D990DA39B0B274C1683F	cargo:typenum@1.20.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unarray	0.1.4	LICENSE-APACHE	C71D239DF91726FC519C6EB72D318EC65820627232B2F796219E87DCF35D0AB4	cargo:unarray@0.1.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unarray	0.1.4	LICENSE-MIT	002C2696D92B5C8CF956C11072BAA58EAF9F6ADE995C031EA635C6A1EE342AD1	cargo:unarray@0.1.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unicase	2.9.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:unicase@2.9.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unicase	2.9.0	LICENSE-MIT	4F6BD11A0F17FE5B085ACE1DAAEDB7B002A08316850DD9577C246C6A68A68E8C	cargo:unicase@2.9.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unicode-ident	1.0.24	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:unicode-ident@1.0.24:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unicode-ident	1.0.24	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:unicode-ident@1.0.24:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	unicode-ident	1.0.24	LICENSE-UNICODE	F7DB81051789B729FEA528A63EC4C938FDCB93D9D61D97DC8CC2E9DF6D47F2A1	cargo:unicode-ident@1.0.24:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	untrusted	0.9.0	LICENSE.txt	7ABD9B6960DCF7D4D0A48606A5B71BFE37D472DB68D70637F3A58A56785F1621	cargo:untrusted@0.9.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	url	2.5.8	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:url@2.5.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	url	2.5.8	LICENSE-MIT	B38F11F6096706E6DE553DABE2A7ED142D59B6FA8C97E290C67496154745CDD5	cargo:url@2.5.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	utf8_iter	1.0.4	LICENSE-APACHE	CFC7749B96F63BD31C3C42B5C471BF756814053E847C10F3EB003417BC523D30	cargo:utf8_iter@1.0.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	utf8_iter	1.0.4	LICENSE-MIT	3FA4CA83DCC9237839B1BDEB2E6D16BDFB5EC0C5CE42B24694D8BBF0DCBEF72C	cargo:utf8_iter@1.0.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	uuid	1.23.5	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:uuid@1.23.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	uuid	1.23.5	LICENSE-MIT	436BC5A105D8E57DCD8778730F3754F7BF39C14D2F530E4CDE4BD2D17A83EC3D	cargo:uuid@1.23.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	valuable	0.1.1	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:valuable@0.1.1:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	vcpkg	0.2.15	LICENSE-APACHE	60C93A31F490375AADF64098B75F10715010379541021E00261045D7800611D3	cargo:vcpkg@0.2.15:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	vcpkg	0.2.15	LICENSE-MIT	016D20F335060A70E79D9FCF8DFAA6201114D65D592211F4BDFB8AE9CA2BC1DC	cargo:vcpkg@0.2.15:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	version_check	0.9.5	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:version_check@0.9.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	version_check	0.9.5	LICENSE-MIT	B7E650F3FCE5C53249D1CDC608B54DF156A97EDD636CF9D23498D0CFE7AEC63E	cargo:version_check@0.9.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	walkdir	2.5.0	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:walkdir@2.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	walkdir	2.5.0	LICENSE-MIT	0F96A83840E146E43C0EC96A22EC1F392E0680E6C1226E6F3BA87E0740AF850F	cargo:walkdir@2.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	walkdir	2.5.0	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:walkdir@2.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	want	0.3.1	LICENSE	A65F5D0A945D267751344C95665945B90C030EA107FAF5C85D518929886187DA	cargo:want@0.3.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasi	0.11.1+wasi-snapshot-preview1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasi@0.11.1+wasi-snapshot-preview1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasi	0.11.1+wasi-snapshot-preview1	LICENSE-Apache-2.0_WITH_LLVM-exception	268872B9816F90FD8E85DB5A28D33F8150EBB8DD016653FB39EF1F94F2686BC5	cargo:wasi@0.11.1+wasi-snapshot-preview1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasi	0.11.1+wasi-snapshot-preview1	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:wasi@0.11.1+wasi-snapshot-preview1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasip2	1.0.4+wasi-0.2.12	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasip2@1.0.4+wasi-0.2.12:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasip2	1.0.4+wasi-0.2.12	LICENSE-Apache-2.0_WITH_LLVM-exception	268872B9816F90FD8E85DB5A28D33F8150EBB8DD016653FB39EF1F94F2686BC5	cargo:wasip2@1.0.4+wasi-0.2.12:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasip2	1.0.4+wasi-0.2.12	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:wasip2@1.0.4+wasi-0.2.12:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen	0.2.126	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasm-bindgen@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen	0.2.126	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:wasm-bindgen@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-futures	0.4.76	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasm-bindgen-futures@0.4.76:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-futures	0.4.76	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:wasm-bindgen-futures@0.4.76:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-macro	0.2.126	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasm-bindgen-macro@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-macro	0.2.126	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:wasm-bindgen-macro@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-macro-support	0.2.126	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasm-bindgen-macro-support@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-macro-support	0.2.126	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:wasm-bindgen-macro-support@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-shared	0.2.126	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:wasm-bindgen-shared@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	wasm-bindgen-shared	0.2.126	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:wasm-bindgen-shared@0.2.126:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	web-sys	0.3.103	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:web-sys@0.3.103:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	web-sys	0.3.103	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:web-sys@0.3.103:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	web-time	1.1.0	LICENSE-APACHE	54A744942EB3FA63A74D8D359989ED6962C04F3F10FF20CFA08FF8AA7EFBE4E6	cargo:web-time@1.1.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	web-time	1.1.0	LICENSE-MIT	F428305BBF2E70FBD807AF0F3C7AC1B7ACFB95311640F451E9D2E48DB6D7E96B	cargo:web-time@1.1.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	webpki-root-certs	1.0.8	LICENSE	E271993808FEC50AB29350B39539CDEC611A9103F827E0AA26D61DA70E2D33F8	cargo:webpki-root-certs@1.0.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	winapi-util	0.1.11	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:winapi-util@0.1.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	winapi-util	0.1.11	LICENSE-MIT	CB3C929A05E6CBC9DE9AB06A4C57EEB60CA8C724BEF6C138C87D3A577E27AA14	cargo:winapi-util@0.1.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	winapi-util	0.1.11	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:winapi-util@0.1.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-link	0.2.1	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows-link@0.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-link	0.2.1	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows-link@0.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-sys	0.52.0	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows-sys@0.52.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-sys	0.52.0	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows-sys@0.52.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-sys	0.61.2	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows-sys@0.61.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-sys	0.61.2	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows-sys@0.61.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-targets	0.52.6	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows-targets@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows-targets	0.52.6	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows-targets@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows_aarch64_gnullvm	0.52.6	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows_aarch64_gnullvm@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows_aarch64_gnullvm	0.52.6	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows_aarch64_gnullvm@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows_aarch64_msvc	0.52.6	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows_aarch64_msvc@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows_aarch64_msvc	0.52.6	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows_aarch64_msvc@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows_i686_gnu	0.52.6	license-apache-2.0	C16F8DCF1A368B83BE78D826EA23DE4079FE1B4469A0AB9EE20563F37FF3D44B	cargo:windows_i686_gnu@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	windows_i686_gnu	0.52.6	license-mit	C2CFCCB812FE482101A8F04597DFC5A9991A6B2748266C47AC91B6A5AAE15383	cargo:windows_i686_gnu@0.52.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
