ecosystem	name	version	metadata_url	license_expression	verification	lock_key
rust	tokio	1.52.3	https://crates.io/api/v1/crates/tokio/1.52.3	MIT	PASS	cargo:tokio@1.52.3:crates.io
rust	tokio-macros	2.7.0	https://crates.io/api/v1/crates/tokio-macros/2.7.0	MIT	PASS	cargo:tokio-macros@2.7.0:crates.io
rust	tokio-rustls	0.26.4	https://crates.io/api/v1/crates/tokio-rustls/0.26.4	MIT OR Apache-2.0	PASS	cargo:tokio-rustls@0.26.4:crates.io
rust	tokio-tungstenite	0.29.0	https://crates.io/api/v1/crates/tokio-tungstenite/0.29.0	MIT	PASS	cargo:tokio-tungstenite@0.29.0:crates.io
rust	tokio-util	0.7.18	https://crates.io/api/v1/crates/tokio-util/0.7.18	MIT	PASS	cargo:tokio-util@0.7.18:crates.io
rust	tower	0.5.3	https://crates.io/api/v1/crates/tower/0.5.3	MIT	PASS	cargo:tower@0.5.3:crates.io
rust	tower-http	0.6.11	https://crates.io/api/v1/crates/tower-http/0.6.11	MIT	PASS	cargo:tower-http@0.6.11:crates.io
rust	tower-layer	0.3.3	https://crates.io/api/v1/crates/tower-layer/0.3.3	MIT	PASS	cargo:tower-layer@0.3.3:crates.io
rust	tower-service	0.3.3	https://crates.io/api/v1/crates/tower-service/0.3.3	MIT	PASS	cargo:tower-service@0.3.3:crates.io
rust	tracing	0.1.44	https://crates.io/api/v1/crates/tracing/0.1.44	MIT	PASS	cargo:tracing@0.1.44:crates.io
rust	tracing-attributes	0.1.31	https://crates.io/api/v1/crates/tracing-attributes/0.1.31	MIT	PASS	cargo:tracing-attributes@0.1.31:crates.io
rust	tracing-core	0.1.36	https://crates.io/api/v1/crates/tracing-core/0.1.36	MIT	PASS	cargo:tracing-core@0.1.36:crates.io
rust	tracing-serde	0.2.0	https://crates.io/api/v1/crates/tracing-serde/0.2.0	MIT	PASS	cargo:tracing-serde@0.2.0:crates.io
rust	tracing-subscriber	0.3.23	https://crates.io/api/v1/crates/tracing-subscriber/0.3.23	MIT	PASS	cargo:tracing-subscriber@0.3.23:crates.io
rust	try-lock	0.2.5	https://crates.io/api/v1/crates/try-lock/0.2.5	MIT	PASS	cargo:try-lock@0.2.5:crates.io
rust	tungstenite	0.29.0	https://crates.io/api/v1/crates/tungstenite/0.29.0	MIT OR Apache-2.0	PASS	cargo:tungstenite@0.29.0:crates.io
rust	typenum	1.20.1	https://crates.io/api/v1/crates/typenum/1.20.1	MIT OR Apache-2.0	PASS	cargo:typenum@1.20.1:crates.io
rust	unarray	0.1.4	https://crates.io/api/v1/crates/unarray/0.1.4	MIT OR Apache-2.0	PASS	cargo:unarray@0.1.4:crates.io
rust	unicase	2.9.0	https://crates.io/api/v1/crates/unicase/2.9.0	MIT OR Apache-2.0	PASS	cargo:unicase@2.9.0:crates.io
rust	unicode-ident	1.0.24	https://crates.io/api/v1/crates/unicode-ident/1.0.24	(MIT OR Apache-2.0) AND Unicode-3.0	PASS	cargo:unicode-ident@1.0.24:crates.io
rust	untrusted	0.9.0	https://crates.io/api/v1/crates/untrusted/0.9.0	ISC	PASS	cargo:untrusted@0.9.0:crates.io
rust	url	2.5.8	https://crates.io/api/v1/crates/url/2.5.8	MIT OR Apache-2.0	PASS	cargo:url@2.5.8:crates.io
rust	utf8_iter	1.0.4	https://crates.io/api/v1/crates/utf8_iter/1.0.4	Apache-2.0 OR MIT	PASS	cargo:utf8_iter@1.0.4:crates.io
rust	uuid	1.23.5	https://crates.io/api/v1/crates/uuid/1.23.5	Apache-2.0 OR MIT	PASS	cargo:uuid@1.23.5:crates.io
rust	valuable	0.1.1	https://crates.io/api/v1/crates/valuable/0.1.1	MIT	PASS	cargo:valuable@0.1.1:crates.io
rust	vcpkg	0.2.15	https://crates.io/api/v1/crates/vcpkg/0.2.15	MIT OR Apache-2.0	PASS	cargo:vcpkg@0.2.15:crates.io
rust	version_check	0.9.5	https://crates.io/api/v1/crates/version_check/0.9.5	MIT OR Apache-2.0	PASS	cargo:version_check@0.9.5:crates.io
rust	walkdir	2.5.0	https://crates.io/api/v1/crates/walkdir/2.5.0	Unlicense OR MIT	PASS	cargo:walkdir@2.5.0:crates.io
rust	want	0.3.1	https://crates.io/api/v1/crates/want/0.3.1	MIT	PASS	cargo:want@0.3.1:crates.io
rust	wasi	0.11.1+wasi-snapshot-preview1	https://crates.io/api/v1/crates/wasi/0.11.1%2Bwasi-snapshot-preview1	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	PASS	cargo:wasi@0.11.1+wasi-snapshot-preview1:crates.io
rust	wasip2	1.0.4+wasi-0.2.12	https://crates.io/api/v1/crates/wasip2/1.0.4%2Bwasi-0.2.12	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	PASS	cargo:wasip2@1.0.4+wasi-0.2.12:crates.io
rust	wasm-bindgen	0.2.126	https://crates.io/api/v1/crates/wasm-bindgen/0.2.126	MIT OR Apache-2.0	PASS	cargo:wasm-bindgen@0.2.126:crates.io
rust	wasm-bindgen-futures	0.4.76	https://crates.io/api/v1/crates/wasm-bindgen-futures/0.4.76	MIT OR Apache-2.0	PASS	cargo:wasm-bindgen-futures@0.4.76:crates.io
rust	wasm-bindgen-macro	0.2.126	https://crates.io/api/v1/crates/wasm-bindgen-macro/0.2.126	MIT OR Apache-2.0	PASS	cargo:wasm-bindgen-macro@0.2.126:crates.io
rust	wasm-bindgen-macro-support	0.2.126	https://crates.io/api/v1/crates/wasm-bindgen-macro-support/0.2.126	MIT OR Apache-2.0	PASS	cargo:wasm-bindgen-macro-support@0.2.126:crates.io
rust	wasm-bindgen-shared	0.2.126	https://crates.io/api/v1/crates/wasm-bindgen-shared/0.2.126	MIT OR Apache-2.0	PASS	cargo:wasm-bindgen-shared@0.2.126:crates.io
rust	web-sys	0.3.103	https://crates.io/api/v1/crates/web-sys/0.3.103	MIT OR Apache-2.0	PASS	cargo:web-sys@0.3.103:crates.io
rust	web-time	1.1.0	https://crates.io/api/v1/crates/web-time/1.1.0	MIT OR Apache-2.0	PASS	cargo:web-time@1.1.0:crates.io
rust	webpki-root-certs	1.0.8	https://crates.io/api/v1/crates/webpki-root-certs/1.0.8	CDLA-Permissive-2.0	PASS	cargo:webpki-root-certs@1.0.8:crates.io
rust	winapi-util	0.1.11	https://crates.io/api/v1/crates/winapi-util/0.1.11	Unlicense OR MIT	PASS	cargo:winapi-util@0.1.11:crates.io
rust	windows-link	0.2.1	https://crates.io/api/v1/crates/windows-link/0.2.1	MIT OR Apache-2.0	PASS	cargo:windows-link@0.2.1:crates.io
rust	windows-sys	0.52.0	https://crates.io/api/v1/crates/windows-sys/0.52.0	MIT OR Apache-2.0	PASS	cargo:windows-sys@0.52.0:crates.io
rust	windows-sys	0.61.2	https://crates.io/api/v1/crates/windows-sys/0.61.2	MIT OR Apache-2.0	PASS	cargo:windows-sys@0.61.2:crates.io
rust	windows-targets	0.52.6	https://crates.io/api/v1/crates/windows-targets/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows-targets@0.52.6:crates.io
rust	windows_aarch64_gnullvm	0.52.6	https://crates.io/api/v1/crates/windows_aarch64_gnullvm/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_aarch64_gnullvm@0.52.6:crates.io
rust	windows_aarch64_msvc	0.52.6	https://crates.io/api/v1/crates/windows_aarch64_msvc/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_aarch64_msvc@0.52.6:crates.io
rust	windows_i686_gnu	0.52.6	https://crates.io/api/v1/crates/windows_i686_gnu/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_i686_gnu@0.52.6:crates.io
rust	windows_i686_gnullvm	0.52.6	https://crates.io/api/v1/crates/windows_i686_gnullvm/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_i686_gnullvm@0.52.6:crates.io
rust	windows_i686_msvc	0.52.6	https://crates.io/api/v1/crates/windows_i686_msvc/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_i686_msvc@0.52.6:crates.io
rust	windows_x86_64_gnu	0.52.6	https://crates.io/api/v1/crates/windows_x86_64_gnu/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_x86_64_gnu@0.52.6:crates.io
rust	windows_x86_64_gnullvm	0.52.6	https://crates.io/api/v1/crates/windows_x86_64_gnullvm/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_x86_64_gnullvm@0.52.6:crates.io
rust	windows_x86_64_msvc	0.52.6	https://crates.io/api/v1/crates/windows_x86_64_msvc/0.52.6	MIT OR Apache-2.0	PASS	cargo:windows_x86_64_msvc@0.52.6:crates.io
rust	wit-bindgen	0.57.1	https://crates.io/api/v1/crates/wit-bindgen/0.57.1	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	PASS	cargo:wit-bindgen@0.57.1:crates.io
rust	writeable	0.6.3	https://crates.io/api/v1/crates/writeable/0.6.3	Unicode-3.0	PASS	cargo:writeable@0.6.3:crates.io
rust	yoke	0.8.3	https://crates.io/api/v1/crates/yoke/0.8.3	Unicode-3.0	PASS	cargo:yoke@0.8.3:crates.io
rust	yoke-derive	0.8.2	https://crates.io/api/v1/crates/yoke-derive/0.8.2	Unicode-3.0	PASS	cargo:yoke-derive@0.8.2:crates.io
rust	zerocopy	0.8.54	https://crates.io/api/v1/crates/zerocopy/0.8.54	BSD-2-Clause OR Apache-2.0 OR MIT	PASS	cargo:zerocopy@0.8.54:crates.io
rust	zerocopy-derive	0.8.54	https://crates.io/api/v1/crates/zerocopy-derive/0.8.54	BSD-2-Clause OR Apache-2.0 OR MIT	PASS	cargo:zerocopy-derive@0.8.54:crates.io
rust	zerofrom	0.1.8	https://crates.io/api/v1/crates/zerofrom/0.1.8	Unicode-3.0	PASS	cargo:zerofrom@0.1.8:crates.io
rust	zerofrom-derive	0.1.7	https://crates.io/api/v1/crates/zerofrom-derive/0.1.7	Unicode-3.0	PASS	cargo:zerofrom-derive@0.1.7:crates.io
rust	zeroize	1.9.0	https://crates.io/api/v1/crates/zeroize/1.9.0	Apache-2.0 OR MIT	PASS	cargo:zeroize@1.9.0:crates.io
rust	zerotrie	0.2.4	https://crates.io/api/v1/crates/zerotrie/0.2.4	Unicode-3.0	PASS	cargo:zerotrie@0.2.4:crates.io
rust	zerovec	0.11.6	https://crates.io/api/v1/crates/zerovec/0.11.6	Unicode-3.0	PASS	cargo:zerovec@0.11.6:crates.io
rust	zerovec-derive	0.11.3	https://crates.io/api/v1/crates/zerovec-derive/0.11.3	Unicode-3.0	PASS	cargo:zerovec-derive@0.11.3:crates.io
rust	zmij	1.0.22	https://crates.io/api/v1/crates/zmij/1.0.22	MIT	PASS	cargo:zmij@1.0.22:crates.io
